ADPEAVHFCNLLC,B0010AYJXI,Poisoned Blade,1,1,"If you want a psychological horror story that forces you to pay attention to the details while unraveling a supernatural mystery, then this is a rare treat for you.  If you just want to shoot zombies, then you'd probably have more fun playing Resident Evil 5 or Left 4 Dead 2.Concept:  10/10Alan Wake is a famous writer who is struggling with writer's block.  He goes on a short vacation to the Pacific Northwest with his wife to relax and get some fresh air.  Upon his arrival to the quaint little town of Bright Falls, something goes awry and he is sucked into an insane world of darkness.  He quickly realizes that he is living in one of his stories.  A thriller.  But this thriller has been corrupted and is becoming a horror story.Story:  9/10The main draw to Alan Wake is the Stephen King style writing.  This is a very deep and complex story and if you aren't paying attention, you may not understand the ending.  There are plenty of discussions about it on youtube.  The dialogue is very well written and there's some pretty good acting.  I'm not going to spoil anything here, but the more you focus on the details, the more you will get out of the game.Gameplay:  7/10There are two types of gameplay:  Exploration and Combat.This is not an open world game like Skyrim or Red Dead Redemption.  These are levels put together to create very wide areas where you are encouraged to explore and find collectibles.  You can find pages of Alan's Manuscript, Thermoses of Coffee, weapons, ammo, and items.  Most of these just unlock achievements or help Alan in combat.The Combat is very simple and somewhat repetitive.  After dark, the People of Bright Falls become criminally insane lunatics smothered in shadow.  Armed with crude weapons, they try to kill Alan.  To make matters worse, only light can harm them.  Lucky for Alan, he's armed with flashlights (beam), flash bangs (grenade) , flares (timed area of effect), and small arsenal of common guns.  When you see an enemy, you must first get light on them to remove the darkness.  Once the darkness is banished, they're vulnerable to gunfire.  Enemies will charge, throw weapons, and try to hack you to bits and you can dodge or sprint for a short time to escape.  Light in the game represents a safe haven for Alan Wake.There are times when the darkness corrupts objects or flocks of ravens, too.  They become possessed and fly at Alan.  He must dodge, escape, or use light to neutralize the darkness in the objects.  That's pretty much it.  But most people will be playing this game for the story and atmosphere.Graphics:  9/10The graphics are very good.  The Seattle-esque town of Bright Falls looks pretty amazing in the day.  There are snow capped mountains, dense forests, and all of the things you'd expect to see in a small town.  The characters could look better, but they aren't bad.  The art direction did take a Stephen King (realistic and familiar) approach.  What is more scary to you?  A gigantic demon or your maniacally grinning uncle trying to cut your face off with a kitchen knife while he quotes the Bible?  The enemies in the game are not wicked demons sporting curved horns and fanged maws.  They're people who could be your friendly neighbors... except now they're possessed.Sound:  8/10The sound is very good and contributes to the atmosphere.  It does a great job at setting the mood and providing audio cues for gameplay.  The voice acting is pretty good overall.Maturity:  TeenThis is a horror game and is very much like a Stephen King movie.  It's not overly gory and there isn't any nudity.  It is more like an interactive horror novel.Replay Value:  5/10There are 3 difficulty modes and some DLC.  You may also want to play some areas over again to explore and get achievements.  But there is no multiplayer or branching story arcs.Overall:  8.5/10To some people, this game will be a masterpiece.  A perfect blend of psychological horror and action that hasn't been seen since Silent Hill 2.  To others, it may seem like a mediocre action game with a confusing story.  If you're willing to search for clues in the story and pay attention to details, then you will enjoy this game.  If you just want to blow through an action game, then you probably won't like Alan Wake.Buy it if you love complex horror stories.Buy it if you like horror novels.Rent it if you have 7-9 hours to finish the campaign.Avoid it if you just want to shoot bad guys.Avoid it if you like simple stories.",4,Cerebral Horror,2011/12/31 0:00
A2QHS1ZCIQOL7E,B0010AYJXI,"Richard Baker BinaryMessiah""""",2,2,"The Good: Looks and sounds amazing, very engrossing story, clever gun play, always changingThe Bad: Story can be a tad overwhelming, the game could have used a few more ideas, it endsA lot of games have tried the whole light and dark thing and failed pretty bad (Alone in the Dark was such a game), but Alan Wake succeeds greatly. You play as a writer, Alan Wake, who takes a peaceful vacation to a small hick town called Bright Falls. He's spending the night at a cabin on Cauldron Lake with his wife when suddenly the lights go out. His wife winds up in the lake, he jumps in to save her, then he suddenly wakes up from a car crash. You play thought Bright Falls trying to figure out why you're in your own story and trying to write things back the way they were.The story is great and feels like a top-notch horror/mystery story that you're actually playing. It's a bit overwhelming in spots, but it eventually comes together in the end with great twists. One of the best parts about the story is how it's written out in the game. Alan will narrate as you're playing in a first person perspective and these are also in the form of hints. You can pick up manuscript pages to find out what's going to happen next, but this is more a clue than a spoiler. The characters are well written into the story with amazing voice acting and superb dialog. While the story is the meat of the story the action is the best part.The game isn't just an adventure, but a third person shooter as well. The shooting mechanics are very clever, and not just your typical shoot every guy you see"" type of game play. You have a flashlight and when you hold LT to boost the flashlights light so it can tear apart the darkness on enemies. The way you can tell is very clever. The halo on the enemy will shrink the longer you have the light on them. Once it's gone you can blast away with one of your guns. The developers made the action pretty cinematic due to the slow motion cut aways the game does when an enemy is coming. Yes, the enemies are human somewhat, but you also have to be scared of your environment. The Darkness can possess anything from crates to barrels to trucks and even tractor trailers. When the Taken are gone you still have to watch out for possessed objects even the floor can be possessed and make you fall from deadly heights.You can get bigger flashlights that have more juice, and your weapons can also be passive. Use a flare to keep the Taken away from you to get some breathing room. Use flashbangs to take a group out, you can also use a flare (the most powerful gun in the game surprisingly) which has a cool bullet chase camera. The normal guns are just a revolver, shotgun (auto and pump), and a hunting rifle. Sure it's not a lot, but you don't need rocket launchers and machine guns in this game. It's that clever.Of course navigating the game is also really fun thanks to the simple puzzles and driving sections (which you boost your headlights to take out Taken). The game is almost perfect and everything is perfectly balanced. Even places where you have to use floodlights to take out dozens of Taken or even when you don't have  flashlight and just have to run it's never the same thing twice. The game is fairly long with about 6 chapters, and you'll want more when it ends. The game is broken up into chapters and is played like a TV series with a ""Previously on Alan Wake"" at the beginning of each chapter which is a small recap. There's just so much detail in this game with the radio shows, TV shows, and all the little tid bits that get left out of most games are in here, and it makes you want to savor the game.The game is also gorgeous. This is one of the best looking games available, and it's really something to behold. All the lighting is wonderful, physics are excellent, and the game is technically sound. Was this game worth the 5 year wait? By boogity it was.""",4,An amazing story couple with unique gun play,2012/3/28 0:00
AV62333WQDAXR,B0010AYJXI,Sigmund Freud,2,2,"Alan wake is a good game and has all the pieces to make a great horror game. Sadly it throws subtly out the window far too many times and just ends up just being another shoot this to move forward"" game albeit one with fantastic atmosphere and setting. Bright falls sounds and  feels like a breathing world and all the inhabitants truly feel alive when they interact with you they show  varied emotions to the point you'll care for some of them.The narration by Alan wake really ties and makes the game feel like your in his shoes. His voice sounds like one that you can relate to if you yourself were experiencing a waking nightmare. A lot of what makes the game and the character of Alan wake special is his determination to find his wife and all the hardship he goes through as he feels the conflict is his own doing. The game will keep you interested storywise but I feel the gameplay is very lacking.Although Alan is a ordinary man he quickly finds himself using firearms with precise aim and dodging like he's a action hero. Maybe he wrote himself having these physical feats? That's my interpretation at least.I really wanted Alan wake to be true horror title but it stumbles in its own genre. I really like Bright falls its a superb setting and atmosphere. Also wouldn't it be cool if it was the mirror town to Silent Hill. A horror in the daylight kind of town.I hope remedy brings and realizes the full potential of the setting next time.As it is Alan wake is a great game for the story but its a rental at best. Aside from the single player there's nothing else.""",4,How about more horror and less action,2012/7/31 0:00
A2IGEPJJYKMOWK,B0010AYJXI,UziHorowitz,3,3,"Alan Wake tells the story of a writer, Alan Wake, who is going through some issues with his writing and his personal life. However, things start to go haywire and reality and fiction come together and Wake can't tell which is which. This is Alan Wake, a game that truly offers an excellent narrative experience, compelling gameplay, and stellar atmosphere.Positives:- A Nice Cast of Characters - All of the characters in Alan Wake are interesting, including Wake himself.- A Well Realized World - Whether you're in the Brightfalls Diner or roaming the Brightfalls dark and foggy woods at night, the world that Remedy has created for Alan Wake is oozing with atmosphere. Top notch.- Excellent Voice Acting - Each character has a voice that matches their model perfectly. It all feels very natural, nothing feels forced.- The Storyline - Unlike other games, in Alan Wake you're a writer whose going through marriage issues and other pretty awful things. Add to all of this the fact that your spooky stories have mixed with reality and you're in for one heck of a ride.- Simple Gameplay With a Twist - Alan Wake is at its heart a third-person shooter, but it mixes light into the equation to make it go beyond the norm. Your flashlight, and other light sources around the environment, is a necessary tool if you want to survive this tale.- Graphics - Nice lighting, nicely detailed environments, etc. It looks great.Negatives:- Some Minor Repetition - Most of the combat is the same, so it does become a little bit repetitious at times.- Wonky Animations and Lip Sync - Some of the characters could've animated better during cutscenes.Other than a few minor complaints, Alan Wake is easily one of my favorite games I've ever played. I highly recommend this one.",5,Alan Wake - A Psychological Adventure Unlike Any Other,2011/4/18 0:00
A3J8ABVGK7ZL6H,B00113JSCG,SideshowBob,0,0,Thats all this game disc is good for.Making a good coaster for your soft drinks and other sorts of beverages.If youre thinking about buying this game to play it and enjoy it...dont.,1,Makes a good coaster,2014/1/10 0:00
A1TY4TRLA4QK5Y,B00113JSCG,"Brian Long Brian""""",1,0,"Alone in the Dark follows Edward, an amnesiac followed possessed by a demonic entity that is ordered to follow the Path of Light"" in order to stop the demon from consuming New York City. Sounds pretty decent, doesn't it?AitD struggles pretty much from the getgo with painful controls, a camera system that is great for filming movies, but deplorable for trying to play a game, and an inventory system that, while inventive and original, tries so hard that it forgets what it was trying to do in the first place. Control of the character is difficult enough without straying into combat, which is forced on you repeatedly. And while you're strong enough to ignore bone deep wounds and cuts and bruises, you can't swing a flaming club around faster than a 4 year old trying to bat in the majors.The inventory controls suffer greatly as well, as its easy to pull stuff out and put it back, but it doesn't pause the game to stop the monsters from chewing half your face off. Also, there's no ""holster"" button, a standard staple from FPS time immemorial. So you can end up shooting half a clip while struggling to find the control to pull out your molotov to fight the monster that currently killing you.Its a sad letdown to something that's otherwise rather decent. The storyline starts off well and progress at a decent pace. The graphics are good even by today's standards, and the voice actors actually know what they're doing, which seems to be a rarity in today's dubbing.""",2,"A for effort, and not much else",2009/5/22 0:00
A3V6Z4RCDGRC44,B00113JSCG,"Lisa Shea be the change you wish to see in t...""",5,4,"Despite being a successor to the early 90s horror series Alone in the Dark, the new Alone in the Dark game is only partially related to those old games. It has its own merits, and its own shortcomings, but does not seem particularly related to previous games and must be considered more as a stand-alone game.The story of the game involves a doomsday cult trying to summon an ancient evil using Edward Carnby, the private detective and protagonist from Alone in the Dark (the original), who has been brought to the present by unknown means and has amnesia. At first, the evil presence (marked by glowing cracks in walls that move and seek out prey as if alive) is limited to a single building, but it quickly spreads throughout the entirety of New York City, leaving Edward trapped in Central Park.As far as stories go, this is a decent one for a survival horror game, and there are a lot of good scares and surprises. In the beginning, you're trapped in a building where the very walls are trying to get you, and in addition you're also dealing with zombies - people swallowed up by the cracks brought back as malicious outlets for the main demon to speak and act through. The main demon's voice is kind of bad, though - it's the same deep monster voice that has basically become a cliche in movies about demons, and it makes the glowing cracks go from unidentified, unintelligent, but malicious entity"" to ""scary-voiced demon guy"". In fact, as far as scares go, the main problem with Alone in the Dark is that you're so rarely alone. Besides the short-lived survivors you encounter throughout the game, you also have a sidekick, Sarah, who comes and goes throughout parts of the game. Well, ""sidekick"" is a bit generous, since there's not a lot of cooperative gameplay involved. But the point is that there's no feeling of isolation; it's more like a disaster movie that happens to have monsters in it.The standard gameplay is a fairly regular survival-horror control system. The game is normally played in third-person, with somewhat awkward tank-style controls (IE you have to walk, then turn, then walk, rather then just turning while you walk). The camera in particular is hard to manage, and trying to look around while moving or anything besides walking in a straight line was pretty difficult to manage. Aiming firearms is done exclusively in first-person, but melee combat has a bit of a unique twist to it - it's done in third person like normal gameplay segments, and swinging melee weapons is done by ""swinging"" the right thumbstick from one direction to another. This works pretty well in most cases, and it changes depending on the weapon being used. For example, with long weapons like 2x4s or swords, you only have the option to swing horizontally or vertically. However, with heavier items like fire extinguishers, you can also use the item as a battering ram to smash down doors.Most of the enemies in the game can only be temporarily defeated by weapons, and must be consumed by fire to be fully destroyed. To this end, innovating ways to use fire as a weapon is one of the most important parts of the game. The most basic form of this is to light a melee weapon on fire by sticking it into the flames; the flames don't last forever, but they're an instant-kill to most of the monsters that you'll face, and the enemy cowers and flees accordingly. In fact, I would say that swinging a burning 2x4 while your formerly aggressive zombie enemies cower and flee before you is probably the most satisfying part of the game. There are other methods as well that must be thought up with more open thinking - things like molotov cocktails and improvised flamethrowers made out of a can of hair spray and a match. While the ""make weapons out of things to defeat your foes"" aspect is pretty much limited to fire, the fact that fire is what destroys your enemies makes it at least plausible.Your inventory in the game is represented by the holsters and pouches in your jacket. The left side of your jacket is used for small items like boxes of ammo or batteries, there's a holster for a gun and a flashlight on your chest, and the right side is used for bottles and cans of various types. The fact that there's a legitimate, actual inventory (you actually look down in first-person to access it, and it's in real-time too so you have to hurry and put stuff together instead of just calmly making a molotov cocktail during a pause) helps with the atmosphere that's being created. In a similar manner, wounds show up on your body and must be healed with either bandages or a first-aid spray. There's no health bar (as with the inventory, all HUD elements are minimal in this game), but you can get a general idea of how injured you are by the status of your wounds (which are still present after being healed, but aren't red and open). You also get a phone/PDA at a point in the game that allows you to make calls and gives you access to a GPS map of the area you are in.In many situations it's necessary to hotwire a car or activate a fusebox (which is done in real time, often with monsters closing in on you) by picking the right wires to spark together. You're often frantically pressing wires together hoping that they're the right ones but doing it quickly enough to get away from the monsters closing in on your car. This is a pretty good part of the game in an atmospheric sense. Driving the car is another thing, though; the controls are wonky and in most cases the demands of the game as far as getting away from giant apocalyptic cracks in the road are a little bit over-the-top. I spent a good hour on what is really a five-minute segment where you're trying to get away from a giant series of cracking roads and earthquakes because the car didn't turn enough, or it turned too much, or I hit another motorist and the car got stuck, or I hit something at a bad angle. The last one in particular is annoying; at the end of the sequence in question, you're supposed to go flying out through a window in a building, but the first time I got there, I assumed that was what was supposed to happen, but I hit it at an odd angle and I didn't go through (I left a mark on the glass though). The next two times I made it there, I tried looking around for other exits but got blocked off. Only on the last time did I realize what had happened and just drive straight into the glass.The graphics in the game are pretty good; the best graphics are the fire graphics, which flicker and dance pretty realistically, while the worst are probably the wounds that Edward receives on his body. The idea's neat, but in actuality they're just the same image copy-pasted onto different parts of his body. The ""slash that ripped through cloth and pierced the skin"" image looks okay when it's on his pants or shirt, but when it's on his jacket it just looks like someone slapped it on like a sticker. Also, you get the same kind of wound no matter how you got the injury. Overall, though, the graphics are decent and atmospheric.The sound isn't bad, but the music just feels wrong. It's a nice attempt at atmospheric music, but most of the time it's not so much ""scary"" as it is ""epic"", with giant sweeping musical interludes and ominous chanting that fits more with ""Carmina Burana"" than a horror movie. It just feels overstated, and not particularly scary. Furthermore, it gets old pretty quickly, too.As a whole, the worst part of Alone in the Dark is its execution. It has a lot of good ideas, and most of the elements taken by themselves are pretty sound. However, the actual execution of the ideas - the controls, the situation, the atmosphere - are all really terrible and frustrating, and the game seems more like a battle against the game itself than against any monsters or puzzles. The interactive environments seem more linear than natural; despite the fact that it's supposed to be stuff that's done in a manner that makes it seem ""realistic"", there's so many scripted sequences that it's hard to get into it.As a whole, Alone in the Dark deserves a 6/10 - good ideas, but poor execution.""",3,Good Ideas - Poor Execution,2008/10/21 0:00
AJKWF4W7QD4NS,B00113JSCG,"N. Durham Big Evil""""",11,7,"The Alone in the Dark series goes back a long way (even pre-dating the Resident Evil franchise) in terms of pioneering the survival horror genre, with this new installment kind of being a re-boot for the series.  Once again filling the shoes of paranormal investigator Edward Carnby, Alone in the Dark finds Carnby caught in the middle of an apocalyptic event while investigating strange happenings in Central Park.  The first thing you'll notice is that Alone in the Dark boasts some wonderfully creepy and spooky environments that drip with eerie atmosphere.  In fact, the areas are so well designed that you'll often find yourself admiring your surroundings while dodging demons and beasts.  The game looks good in general as well, despite a few graphical glitches that occur, while the game's solid score adds to the overall survival horror atmosphere.  What's really sad about Alone in the Dark is that the game's potential to be something special is marred by technical issues.  Namely, just moving around can be a chore.  The control issues that present themselves during combat and puzzle solving only add layers of frustration to the game, which is a crying shame.  Despite it's flaws, Alone in the Dark does present some innovation in terms of it's item inventory use and some dramatic moments that will jolt you out of your chair.  The game's story is intriguing, and there are some great lighting effects too.  All in all, Alone in the Dark is a worthwhile trip that could have been something truly great, but in the end is brought down thanks to it's technical issues.  Still, for survival horror fans, Alone in the Dark is definitely worth a look.",3,"Could have been spectacular, but marred by technical issues",2008/6/28 0:00
AFV2584U13XP3,B00113JSCG,Rich(Anime&Games Will Always Prevail!),0,0,"After seeing a few demos and seeing the price for the game I thought it was about time to get my first alone in the dark game, and sadly after playing this it will be definitely my final AOITD game too.  The graphics and background as well as animated effects of the game worlds dynamics are astounding so I give kudos to the makers on that part but sadly the horrific camera and movement controls made what could have been a enjoyable game more of a annoying mistake.  There is really no camera control unless you go into first person view which in itself is sometimes problematic especially during fights also when you have to move the motion controls leave a lot to be desired as well as sometimes loosing your sense of direction  in some areas.  The voice cast that were picked for this game also leave a lot to be desired as the actor who did the voice for Edward seemed to apathetic in his roles and it just seemed his acting ability in this game was sub-par as well I won't say he's the worse I ever heard but he definitely isn't the best in this game either as some of the small part character voice cast seemed to do a better job than him.  I don't want to give to much away but I'm sure many people have seen or played the game enough to have heard about the ambiguous ending after the game that left many people like myself wondering What was the point of the game in the first place"".  So is the game remotely worth getting?,  I was able to get the game for $5.00 dollars which is a decent enough price but for my personal point of view I think even $5.00 dollars was too much for this game...""",2,Visually Stunning But Nothing Else To Shout About,2011/3/31 0:00
A2QHS1ZCIQOL7E,B00113JSCG,"Richard Baker BinaryMessiah""""",1,1,"The Good: Amazing visuals, story, neat gameplay ideas, very creepyThe Bad: Bad physics, stiff sluggish controls, bad combat, driving shouldn't be annoying, some puzzles are badly set upI was so excited for Alone in the Dark for such a long time that I never thought it would be an (almost) bad game. I don't want to rag on this game since the developers did try really hard, so as a courtesy I'm going to start with the positives. The first thing you'll notice are the visuals; they are amazing. The graphics have high res textures, amazing lighting effects, creepy fog, and it's all very dark and surreal. You'll be playing as John Carnby who is trying to find out the secrets of Central Park while trying to stop Lucifer from taking over the world through The Path of Light"".In the beginning of the game everything is very cinematic and pretty fun. The game walks you through the ""mixing system"" where you look in your jacket and mix tons of things together at your will. If you want a molatov cocktail stick a handkerchief in a glass or plastic bottle, light it with a lighter and BOOM! Hey you want it to stick to solve a puzzle? Add some sticky tape and your good to go. Need to light your way through a dark tunnel but need it landed in one precise area without it bouncing? Add some tape to that, or you just take an explosive bottle and shoot it in mid-air...don't worry the John keeps track of the bottle in slow motion it's just your job to time the shot.There are also environmental weapons such as setting 4x4s on fire and lighting enemies up with them, use them to light your path, take fire extinguishers to put out fire, or you can use them as battering rams to take down doors. While the combination system is really fun it does have it's limits, but we'll get to the down sides later. The next thing you'll come across will be the combat and there are more downs than ups too this. The one good part is you can use anything at your disposal. While you can only kill the demons (they are pretty damn creepy) with fire there are multiple ways to do this. Have a health spray, or any type or aerosol? Use your lighter for a mini flamethrower.Another great aspect of the game is everything is seen visually. There are no meters or bars anywhere, so your health is indicated by wounds on John's body. Bleed too much and you get a timer to find some bandages fast. There are also car scenes, and Central Park is kind of a much Grand Theft Auto type map where you can get in and out of random cars to kill ""evil roots"" which are a huge pain in the you know what to find, but more on that later. What's really cool is that if there are no keys you can hotwire the car to start it by matching colored wires, so this gives the game a more of a ""I gotta hurry and get the hell out of here"" type feeling. While these are the main elements of the game there are just way too many down sides.The physics in the game are busted so everything is either really floaty, really heavy, or just plain wonky looking. Nothing really moves around right in the game and this really sucks since a lot of the game is built around physics. When it comes to combat the game just wants to hate you. While there are very little supplies in the game to begin with it's so hard to kill 8 demons when you only have one spray can. While you can only kill with fire is really dumb since you have a gun, but it won't kill them unless you poor gasoline on the bullets. I found this really stupid and when you try to kill the evil roots near the end of the game you will go mad trying to use the little supplies you have for the root, yet trying to fend off the demons.The controls are just really wonky and don't really work. In third person you can only move with the left stick and you swing things around with the right, but the movement is just really limited. This really sucks when an enemy is behind you and you have to fiddle with the left stick to get John to turn around. The driving is also another pain since the physics really suck. You'll stuck on the slightest slope or little rock and your car will go flying. Demons can come rip you or of your car...or rip the car off you and it's really hard to shake them off. Thanks to the crappy physics you just slightly bump something they go flying off yet they can jump 400 feet. The controls just feel stiff and sluggish and they aren't very responsive sometimes, so this makes everything overall harder than it should be. At least the last positive is the voice acting is good, the story is great, and the DVD type skip feature really helps. I can't recommend this game unless you feel like struggling through this annoying game. It's worth playing for the visuals, story, and great gameplay ideas, but you'll struggle more than smile.""",3,The long awaited sequel is ruined by poor gameplay design choices,2012/3/28 0:00
A15LG7HS4WKKKS,B0012N3T3Y,"A. A. BADER Q8  AL BADER""""",0,0,"I'm all outa words. There's just nothing this game doesn't have.The single player campaign is so engaging that you can't even blink or you'll miss something or the other.The weapons are just plain chaotic fun to use. The bosses in this game are gigantic and of every type. Not just the bosses , the normal chimera are also of different types and also pretty smart. This is just the single player campaign. There's more.So the multiplayer , hmmmm, it's just HUUUUUUGE!!! you must be wondering how big can it be? 10 maybe 20 players but no it holds 60 players. Now that's crazy!! plus there are a lot of modes in the multiplayer itself. There is Death match with up to 20 players , there is Team Death match, core control and my favorite - Skirmish with up to a massive 60 player game.well nothing more to say.its up to you guys now.",5,This game is simply INSANE!!!!!!!!!!!!!!!!!!!!!!!!,2009/3/4 0:00
A1AISPOIIHTHXX,B0012N3T3Y,"Cloud ...""""",6,3,"I find Resistance 2, the sequel to the PS3 launch title Resistance: Fall of Man"", a strange duck indeed. It's a game where the faults of the game are easily identifiable (to me anyway), and I can clearly see some areas that needed a lot more polish or tweaking yet I keep coming back to it, enjoying the ride yet not caring for the bumps. Insomniac, the developer behind the stellar Ratchet and Clank series, in a weird way makes a solid FPS but without the core elements that most FPS games need but they do succeed on quite a number of fronts too so Resistance 2 is a game that annoys as much as it thrills.Story: Taking place immediately after the events of the first game, Lieutenant Nathan Hale is picked up and introduced to soldiers called ""Sentinels"", other soldiers who have been infected with the Chimeran virus and given special abilities which have to be kept in chick with medical inhibitors. They make it back to America where the Chimeran race has practically overrun everything and made it their home and it's up to Nathan Hale to try to bring them down, that is if he doesn't turn into one of them first.Graphics: I mention sometimes in reviews of games where the graphics can be put into 2 categories: the look of the game and the performance of the game. The former is Resistance 2's selling point, particularly in terms of scale. Seeing massive things on screen, tilting your character's head up as you see just how massive something is and you're like ""wow"". The game looks quite good when it deals with the Chimera events such as ships and setpieces, cutscenes and the like. Performance which I categorize as glitches, slowdown, framerate and such are non-existant practically; however the graphics in the game are murky at best. Textures don't really have a lot of clarity and the lighting in dark areas can be atrocious but it's a good looking game when it deals with the bigness of stuff, just not with the little things...literally.Sound/Music: Music-wise the game continues that kind of eerie quality during slow moments with militaristic fanfare and energetic music and it nicely sets the stage though with bullets, grenades and whatever else is flying your way, you're probably not paying attention to them all that much. Voice acting is generally alright but stoic Nathan Hale isn't much of a charismatic or deep hero and squad member commands can be lost in the shuffle of all the chaos. But the epic scale of many of the setpieces is helped by the music and the general loudness of it all.Gameplay: Pretty similar to the first game with spiky grenades, weapons with alternate special abilities (bullseye weapons comes with a ""tag"" where bullets will zero in on a specific enemy, great for strafing while magnum have exploding bullets that can be detonated after they're dead which can make great mini-bombs) but instead of a weapon wheel, the game only gives you 2 gun slots so sometimes you'll debate: should I bring an augur for its fire-through-wall ability or will the enemies be far requiring the sniper rifle FarEye? It's a small gripe but I find the bullseye/carbine combo a good fit. The guns and their added abilities are quite a lot of fun to use and like Ratchet and Clank, I sometimes find myself just changing guns for the hell of it as opposed to Halo or Call of Duty where I generally avoid ""crap"" guns.My one chief complaint about Resistance 2's single-player campaign is that there's way too many trial-and-error moments: moments where you will die and in some, die repeatedly until you figure out the correct strategy. Sometimes winning a certain part was not because of excellent aim or outwitting opponents but was the only time where enemy aim was weaker or I had to hide/shoot. In one part I had to fight no less than 3 missile-launching Titans in a park filled with parked cars that kill you if they explode. Yeah, trying to outrun 3 flaming balls of death while trying to not be near an exploding car is not fun. The chief offender of the game's cheap deaths are chameleons: cloaked enemies that have a one-hit kill that you MUST shoot when you hear the rumbling otherwise you're toast. Problem is he shows up so close to you that you really have to be aiming directly at him when he appears or you're dead and like the other enemies in the game at times, he ignores your delicious squad members and prefers to gun for you. Biased, much?While the recently announced MAG's 256 person multiplayer killed it, Resistance 2 has multiplayer of up to 60 people and as expected, it's a blast. Most of the time I was in team deathmatch where it was almost every man for himself and really no strategizing or breaking off into squads so the playing field is quite hectic but having dynamic objectives where you can have new things to accomplish as opposed to ""kill until your team reaches high score"". Also added is a co-op mode where the campaign is independent of the main campaign and players are broken up into different unit types such as heavy hitters or the healers. Both offer a lot of replayability and you'll probably end up doing this a lot more than the single player.Having played Resistance 2 quite a few times and not having bought it yet (strapped for cash sadly), it's a testament to the team at Insomniac that I actually want to buy this as opposed to other games where I'm like ""Yeah it's fun but I wouldn't buy it"". It's got its issues definately but this is quite a fun shooter regardless.""",4,A flawed piece of impressive,2008/11/4 0:00
AJIDIVBILJKO0,B0012N3T3Y,MekoRush,0,0,"This is a ok game. Doesn't expand much from part 1. Actually 1 set the tone, they fell short with this sequel by trying to appeal to everyone do to the pressure with Gears of War series at the time. Yeah the main guy is all a sudden a good-bad guy. They just tried to add so much to this game but it fail short because it didn't have 1 big key selling point. yeah big multiplayer matches but woohoo at the time COD was unstoppable. The story was ok nothing too hard to understand. Gameplay was kind of the same as 1 focusing on cool weapons. Good graphics. Yeah this game doesn't do anything you couldn't do in part 1 but it is a pretty good sequel if you was left wanting more after playing the first.",4,cool weapons at it again,2012/4/11 0:00
AJKWF4W7QD4NS,B0012N3T3Y,"N. Durham Big Evil""""",6,2,"When Resistance: Fall of Man was released at the launch of the PS3, it quickly became the best game you could get for Sony's maligned system, and showed what the console could be capable of.  Fast forward two years later, and Sony and Insomniac return with Resistance 2; a sequel that blows the original game out of the water in nearly every aspect, and is an absolute must-own for every PS3 owner.  Picking up where Fall of Man left off, Resistance 2 puts you in the shoes of soldier Nathan Hale as humanity's against the Chimera continues not to bode too well.  The first thing you'll notice about Resistance 2, besides the gorgeous graphics and visuals, is that everything is just plain bigger.  From the environments, to the weapons, to the battles; everything about Resistance 2 just screams epic.  The single-player campaign boasts some impressive AI and tough boss battles, but the real meat and potatoes of Resistance 2 is the game's eight-player co-op mode, which is just a blast to play through.  Combined with the fact that the online multiplayer modes are lag-free this time around, and Resistance 2 is a superior shooter sequel in every sense.  All in all, along with Little Big Planet, Resistance 2 shows that the PS3 does have excellent, exclusive titles that are the definition of killer app"", and it goes without saying that if you own a PS3, you need to own Resistance 2 as well.""",5,"Spectacular, a must-own for every PS3 owner",2008/11/14 0:00
A114TMHW9GRMPB,B0012N3T3Y,PM_SuperFreak,3,1,"This game improves on the first in just about every way.Here are some reasons:- Significantly improved visuals - better colors and detail all around- Improved AI - some enemies dive for cover when you throw a grenade at them!- Extremely addictive CO-OP - incredibly well-designed with dynamic objectives and complimentary class/upgrade system- Great (albeit linear) Campaign mode - much better/more reasonable checkpoint system with a variety of bosses and greater variety of missions and enemiesOverall, I would give this title my vote for Game of the Year on the PS3 system without any hesitation. If you enjoyed the first, you cannot go wrong with R2!!!",5,A great title worthy of every minute you put into it,2008/11/20 0:00
A15JPYV0L19RF,B0012N3T3Y,"R. J. Gutt Tigercat""""",0,0,"I played Demon's Souls and found that title to be easy compared to this. Resistance 2 was an enormous amount of fun! It was really hard for me, especially some of the missions where I had to shoot fast and not think. Resist2 also had some huge boss battles - WOW! Terrific monsters, that's for sure! With Resist3 on the horizon, players should really look into Resist 1 and 2 ... now bundled together as a new product.Oh, and is only on the Playstation 3! WooWoo!",5,Hardest Game I Ever Played,2011/7/25 0:00
A2U7DXDNYBBLQJ,B0012N3T3Y,"Shane Windham Shane Windham, author""""",1,1,"This is an amazing game. And my gripes are few. The goods here are that it's more colorful than the first and some of the enemies are massive, which is always fun. The new weapons are all worth using and some of the old ones have been tweaked to perfection. So why am I giving this game a 4? Well, certain parts of it simply feel unbalanced where the difficulty is concerned. What I mean is that sometimes the fight getting you to a boss is much more difficult than the boss itself. And some of the earlier stages are more difficult than those later in the game. You'd expect this sort of imbalance in the real world, but it just feels wrong when it shows up in a video game. This really isn't a major drawback, but I don't feel comfortable not mentioning it. And it's the ONLY thing keeping this game from being a 5. It is one of the most engaging first person shooters out there. Don't let it pass you by.",4,Gotta love a game that isn't a carbon copy of the first,2010/8/15 0:00
